project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
cfgrib,A Python interface to map GRIB files to the NetCDF Common Data Model following the CF Convention using ecCodes.,ecmwf,https://github.com/ecmwf/cfgrib.git,github,"meteorology,grib",Climate Data Processing and Analysis,"2023/10/18, 12:39:42",360,332,52,true,Python,European Centre for Medium-Range Weather Forecasts,ecmwf,"Python,PowerShell,Jupyter Notebook,Makefile",,,"2018/07/16, 08:34:34",1927,Apache-2.0,64,1614,"2023/10/18, 12:39:42",89,117,267,27,7,5,0.4,0.12621359223301,,,0,20,false,,false,true,"sadafansari970/sadafansari970,RenanMoreiraGitHub/grupo04-data-integration,kasra-keshavarz/assiniboine_models,ShervanGharari/FHIMP,andrew-s28/OOI-data-analysis,openearthplatforminitiative/flood-data,TNO/pLAtYpus,skatset/grib2-to-wgf4,celialovesdata/ml-design-patterns,TNO/ETS_CookBook,TNO/ChaProEV,ucphhpc/nbi-jupyter-docker-stacks,ecmwf-projects/cads-adaptors,NOWUM/open-energy-data-server,NOAA-GSL/VxIngest,gafaua/fire_emissions,chyalexcheng/grainLearning,ECMWFCode4Earth/TropiDash,openclimatefix/MetOfficeDataHub,USGS-R/drb-estuary-salinity-ml,antarctica/download-toolbox,smmuirhead100/surf-detector,CADWRDeltaModeling/dms_datastore,smmuirhead100/automated-call,icenet-ai/icenet-event-processor,zjf014/hydro-opendata,barronh/airfuse,djzurawski/dan-weather-suite,silvanmurre/electricity-demand-fc,SEE-GEO/pansat,Rilwan-Adewoyin/NeuralGLM,NREL/dw-tap-api,edwardLum/star-struck,xaviernogueira/xpublish-file-metadata,elhachimi-ch/climatefiller,DanielPazminoV/yandex-practicum-projects,blizhan/ensabc,rbucciarelli/coamps-aggregate,MODERATE-Project/building-stock-analysis,lzhenn/aegir-implement,mfdanieli/mg_v1,guoyunqian/meteva_base,vinguyen777/Data-Science-on-Agriculture,MamarezaAlipour/Pinar_Python,cordmaur/merge-downloader,narest-qa/repo63,ZigaMr/ALADIN,esglobe/seev-dash,azpos/provisioning,rossettisimone/SpatioTemporalAR-ERA5,MeteoSwiss/mwr_l12l2,junzis/openap-top,SamSSLF/terraqi-model-development,Orion-AI-Lab/mesogeos,CoDIS-Lab/AQNet,LimnoTech/Xarray-DataAccessor,vercingetorix47/GRIB-read,SETO2243/forecasting,oscar-linares/zarr-to-tiff,ai2es/ptype-physical,wxscience/insights-cropyieldmodel,SamSSLF/terraqi-api,Fifth-Year-Project/solar_prediction,matteodefelice/grib-timeseries-extract,ssec/sift,abdulazeezoj/tree-tracker,PiSchool/noa-xai-for-wildfire-forecasting,harikirank/climate-data-modelling-final-code,Dewberry/stormcloud,openclimatefix/nwp-consumer,rlg23/Downscaling_Practica2,sekasx/M826-LSA-SAF-demo,SN1004/Stroke_Prediction_Project,jlp-ue/MA-VPP-RL-bidding,jacobqs/MST-Himalaya,NOAA-OWP/hydrovis,rodekruis/ibf-rainfall-trigger-kasese,openclimatefix/gfs-downloader,andrewbrown31/clustering,jhardenberg/smmregrid,TrellixVulnTeam/pyCopernicus_1GYU,emanuel-schmid/climada_python,Stanford-NavLab/DDUncertaintyFilter,oloapinivad/ECmean4,zakwatts/NWP_Island_data,cordmaur/INPERainDownloader,dunned024/WSIHT,GrainLearning/grainLearning,MeteoSwiss/aldernet,arnos-stuff/optimization,thigs0/AgenciBr,mpiannucci/ocean-notebooks,SalishSeaCast/SalishSeaNowcast,zhangslTHU/pyhon_binder_repo,marcellinus-witarsah/2023-ey-open-science-data-challenge-1,linaskerath/RP_Greenland,fmidev/harvesterseasons-smartmet,Sophie-Huang/book_appendix_ml-design-patterns,jmackrory/USElectricity,metno/maelstrom-train,Lovish1619/Probabilistic_Forecasts,guptaAvu/newProject,bbaa30/bangladesh_s2s,keenansamway/Algal-Bloom-Detection,Bimberg/tick-tick-bloom,ktksq/docker-env,MaCuur/opendrift,sarahcd/ecodata,keltonhalbert/cogrib,scalvin1/cusf_predictor_wrapper,ChristianMichelsen/metaDMG-paper-metagenomic-simulations,loriscalgaro/opendrift_LC,ddorn/vent-frais,koldunovn/blendernc,claws-scot/opendrift,huyquangtranaus/pyPoseidon,csdms/bmi-wavewatch3,LunarLanding/blendernc,netgodz/blendernc,jemissik/ecodata,Zhanwei-Liu/redissertation,vilhelmfagerstrom/opendrift,cycle13/pyPoseidon-1,jasonfleming/pyPoseidon,MikeTango/cusf_predictor_wrapper,vmiherea/cusf_predictor_wrapper,Moll1989/cusf_predictor_wrapper,cycle13/pyPoseidon,brey/pyPoseidon-dev,pmav99/pyPoseidon,henrykironde/pyPoseidon,vvoukouvalas/pyPoseidon,lgblkb/dm_final_project,pmav99/pyPoseidon-old,graig-sutherland/opendrift,simonweppe/opendrift,liellnima/icosahedral,orgTestCodacy11KRepos110MB/repo-3681-ml-design-patterns,galleon/flight-planning,lsterzinger/kerchunk,yupinghuang/frank,bopen/c3s-eqc-data-checker,euroargodev/VirtualFleet,jasonwashburn/serverless-wx,TomAugspurger/cogrib,GoogleCloudPlatform/ml-design-patterns,asascience-open/nextgen-dmac,Gavr09/nfwai,asebaq/tick_tick_bloom,SergeyZinkovich/no_fire_with_ai_aij2021,amotl/herbie-without-docs,ktrask/ProbabilisticWeatherForecast,obidam/ds2-2023,ClementBM/energy-study,cy8902/machine_Leaning,solmyrius/gribapi,Sanindu/NASASpaceAppsBloom,asascience-open/xreds,pmav99/poseidon_slim,fsspec/kerchunk,openclimatefix/pv-site-prediction,quental96/mountain-nowcasting,hugocalcad/netCDF_1,jjk-code-otter/climate-indicator-manager,OCHA-DAP/ocha-anticipy,fzbuzz/compress-climate-learn,drivendataorg/nasa-airathon,bertranddelvaux/data-web-tc,drivendataorg/snowcast-showdown,trijini/Machine-Learning-Design-Patterns-,icenet-ai/icenet,paomon5/MSI-AMVA-SIATA,mattritchey/HRRR-Model2,Richard-Walter/Survey-Assist,GMoncrieff/xarray-enmap,mattritchey/wind,sandialabs/MEWS,mattritchey/HRRR-Model,jacobrdavis/LittleBuoyBigWaves,ranjan-abhijeet/ecmwf-pm25,C2SM/iconarray,alliander-opensource/weather-provider-api,openclimatefix/PVItaly,joyopo/canadian_model,lod531/smoothing,SkirOwen/code-review_weather_prediction,rafaela00castro/radar-rio,GMoncrieff/hyper-iap,laiskasiili/python_geoprocessing_playground_jupyter,leixingbi/ThreeStage_StreamflowPrediction_Framework,zflamig/sns-gfs-parquet,Luisdio1/observatory-internship,xiangyanfei212/RMBench-2022,ryandbair/Herbie,dpfinch/toar_sample,OpenDrift/opendrift,mogismog/redissertation,tedw0ng/wri-agriadapt-demo,zaheerkzz/kivyGribExplorer,soul0101/Voyage-Optimization,nci900/AI-ML-Applications-on-Gadi_Parallel-Python,linz94/birdcatdetection,sofarocean/roguewave,Hmq20122016/bonds_analysis,Chameera-de/Machine-Learning-Design-Patterns,vietnguyengit/vietnguyen-dask,leaver2000/sppp,Urbanum-Lab/wekeo,weizhi-luo/udacity-data-engineer-capstone-project,4castRenewables/climetlab-plugin-a6,leaver2000/griblib,aaTman/test,google-research/arco-era5,gribscan/gribscan,schism-dev/pyschism,ngam/ngc-ext-pangeo,sit23/gefs_trial_analysis,andrejsim/EMS2019_python_workshop,marinadunn/SHIFT-STAC-demo,cemanetwork/appmar,marinadunn/SHIFT-STAC-backend,SaileshBechar/lumo-ai-weather-prediction,shriekdj/weather-tools,brey/pyPoseidon,PashentsevW/NoFireWithAI,vipinkarthikeyan/GRIB-Files-Manipulation-Python,NCEI-NOAAGov/zarrdap,mantik-ai/bridges,galendal/FACTS,aragong/metoceanproviders,oshbocker/snocast,djzurawski/weather-products,juusokorhonen/python-club,rileyhales/geomatics,Open-MSS/data-retrieval,euroargodev/DMQC-PCM,jomcgi-old/cloudCastAPI,mi3nts/trailerMints,aragong/Python-Flask-skeleton,google/weather-tools,obidam/ds2-2022,markovml/ml-design-patterns,rodekruis/IBF_TYPHOON_DATA_PIPELINE,VestiDev/ml-design-patterns-book,zyqinsane/backbones,DeepCube-org/uc3-public-notebooks,cosunae/postproc_pt1,SlayZar/NoFire_AIJorney2021,jefflombard/almanak-python,Sjj1024/BreezeRpa,alessandrobaldo/MLWeatherRegimes,jan2801/no_fire_with_AI_hackathon,euroargodev/argopy,NCAR/rechunk_retro_nwm_v21,timothee73/Donnes-meteo,JSerwatka/HexImages,pmav99/inspectds,ai-forever/no_fire_with_ai_aij2021,ecmwf-lab/climetlab-cems-flood,prayer007/dwdGribExtractor,vidurmithal/covid-fire-aq,samneogi/ml-design-patterns,richard-mackie/weather-router,orttak/geoDocker-,tovogt/climada_legacy,CLIMADA-project/climada_petals,rodekruis/Typhoon-Impact-based-forecasting-model,ECMWFCode4Earth/adc-toolbox,nicksilver/mt-drought-triggers,thomas-brth/SentinelImageAnalysis,sk981102/ocean_co2,blendernc/blendernc,Shubhangiwaghmare7/Data-Science,lzhenn/easy-era5-trck,sllynn/databricks-grib-netcdf,ChrisFairless/eurovision_bingo,naschidaniel/spatialMOS,MBlaschek/rasotools,ec-jrc/pyPoseidon,darksidelemm/cusf_predictor_wrapper,emanuel-schmid/climada_python_backup,llfice/ml-design-patterns,Mr-Saxobeat/iec-site,OCHA-DAP/pa-anticipatory-action,KenanBolat/validation_seviri_rgb,w-k-jones/tobac-flow,blaylockbk/Carpenter_Workshop,Rilwan-Adewoyin/TRUNET,Desk30/climat,deinal/load-cds,cytora/data-platform-evolution,earthobservations/gribmagic,ewoken/electricity-analysis,kuchaale/grl_2020,metwork-framework/mfextaddon_scientific,ewoken/weather-analysis,abishekg7/pangeo_binders,weathertrader/pgrad,blaylockbk/Herbie,CLIMADA-project/climada_python,rileyhales/grids,tmiyachi/metdata-notebook,ecmwf/climetlab,jamcguir/wbgt_python,mbafrani/PMSD,davidamom/swarm-spark-hdfs,CIMAFoundation/ifs-risico-docker,jorisv/tiny_sea_plot,deinal/aerosol-website,kuchaale/wcd_2020,cmarquardt/homebrew-setup,jthanwer/1exos,EUREC4A-UK/lagtraj,giacgiuliari/ccr-internet-backbones-in-space,CNR-ISMAR/mmes,cemc-oper/reki,graymartin/PythonNDFD,fvalka/nwp-sounding,fvalka/icon-skewt-plot,thomastu/CaReCur,meteofrance/meteonet,EduardRosert/morpheus-skinnywms,ewcloud/morpheus-jupyterhub,EduardRosert/jupyter-notebooks,nmcdev/nmc_met_map,hannasv/MS,igorol/EMS2019_python_workshop,USDA-ARS-NWRC/weather_forecast_retrieval,wxmiked/windb2,kuchaale/X-regression,ecmwf/ecpoint-calibrate,ecmwf/metview-python",,https://github.com/ecmwf,www.ecmwf.int,"Shinfield Park, Reading, United Kingdom",,,https://avatars.githubusercontent.com/u/6368067?v=4,,,
epwshiftr,Create future EnergyPlus Weather files using CMIP6 data.,ideas-lab-nus,https://github.com/ideas-lab-nus/epwshiftr.git,github,"climate-change,energyplus,epw,esgf,cmip6",Climate Data Processing and Analysis,"2023/09/04, 07:45:09",27,0,10,true,R,IDEAS-lab,ideas-lab-nus,"R,TeX",https://ideas-lab-nus.github.io/epwshiftr/,,"2019/12/16, 05:44:18",1410,CUSTOM,1,182,"2023/01/24, 09:07:45",13,33,66,1,274,0,0,0.121212121212121,"2021/05/27, 00:39:10",v0.1.3,0,2,false,,true,true,,,https://github.com/ideas-lab-nus,https://ideaslab.io,Singapore,,,https://avatars.githubusercontent.com/u/49540067?v=4,,,
NCO,Manipulates and analyzes data stored in netCDF-accessible formats.,nco,https://github.com/nco/nco.git,github,"nco,netcdf,dap,climate,netcdf-operators,hdf5,hdf,regrid,gsl,cmip5,esgf,opendap,cesm,e3sm",Climate Data Processing and Analysis,"2023/10/26, 03:22:40",156,0,27,true,C,netCDF Operators,nco,"C,C++,Shell,Perl,Makefile,TeX,GAP,CMake,Batchfile,Python,NCL,Cuda,M4",http://nco.sf.net,,"2015/02/25, 02:04:26",3165,CUSTOM,245,15319,"2023/08/19, 20:02:06",39,135,235,13,67,0,0.1,0.328874024526198,"2023/09/17, 23:22:58",5.1.8,0,19,false,,true,true,,,https://github.com/nco,,,,,https://avatars.githubusercontent.com/u/13952264?v=4,,,
pynco,"Contains the module python nco, which implements a Python style access to the NetCDF Operators (NCO).",nco,https://github.com/nco/pynco.git,github,,Climate Data Processing and Analysis,"2023/03/17, 00:30:53",85,0,3,true,Python,netCDF Operators,nco,Python,http://pynco.readthedocs.org,,"2014/01/13, 17:41:59",3572,MIT,29,187,"2023/03/17, 00:32:19",1,33,69,16,223,0,0.1,0.619047619047619,"2023/07/20, 00:54:44",1.1.0,0,7,false,,false,false,,,https://github.com/nco,,,,,https://avatars.githubusercontent.com/u/13952264?v=4,,,
semanticClimate,Conversion of IPCC documents into semantic form.,petermr,https://github.com/petermr/semanticClimate.git,github,,Climate Data Processing and Analysis,"2023/10/25, 11:39:51",23,0,11,true,HTML,,,"HTML,Jupyter Notebook,CSS,Python,JavaScript",,,"2022/06/03, 07:13:47",509,Apache-2.0,634,964,"2022/11/20, 02:36:54",8,8,8,1,340,3,0,0.729852440408627,,,0,20,false,,false,false,,,,,,,,,,,
Miranda,A modern Python utility library for climate data collection and management.,Ouranosinc,https://github.com/Ouranosinc/miranda.git,github,"climate,netcdf,archiving,collection,management",Climate Data Processing and Analysis,"2023/10/10, 15:34:11",16,9,6,true,Python,Ouranos inc.,Ouranosinc,"Python,Makefile",,,"2019/08/22, 16:12:39",1525,Apache-2.0,408,1251,"2023/10/10, 15:34:12",18,115,130,58,15,0,0.8,0.175267770204479,"2023/06/19, 15:18:57",v0.5.0,0,7,false,,false,true,"Taomyee/Simple-Search-Engine,PeteCui/SearchEngineBackup,filippad/Search-Engines-and-Information-Retrieval-Systems-KTH,Mario-Kart-Felix/DD2476-Search-Engines-and-Information-Retrieval-Systems,Lexieqiqi/DD2476-Search-Engines-and-Information-Retrieval-Systems,alexkrontiris/DD2476-Search-Engines-and-Information-Retrieval-Systems,hnyblom/Search-Engines-and-Information-Retrieval-Systems-DD2476,guillaumelorre28/SearchEngineProject,thomai-sta/search_engines_and_information_retrieval",,https://github.com/Ouranosinc,www.ouranos.ca,Canada,,,https://avatars.githubusercontent.com/u/1696763?v=4,,,
Paleoclimate,Analysis of Paleoclimate Data.,LinkedEarth,https://github.com/LinkedEarth/Pyleoclim_util.git,github,,Climate Data Processing and Analysis,"2023/09/20, 23:36:24",72,4,17,true,Python,LinkedEarth,LinkedEarth,"Python,Fortran,Makefile",https://pyleoclim-util.readthedocs.io,",https://doi.org/10.5281/zenodo.6999279,https://doi.org/10.5194/gchron-2020-25,https://doi.org/10.1029/2022PA004509,https://doi.org/10.1029/2022PA004509\n-,https://doi.org/10.5281/zenodo.7523617\n\n###","2016/05/24, 21:52:36",2710,GPL-3.0,534,2123,"2023/09/25, 17:50:04",40,186,416,186,30,2,0.2,0.555643879173291,"2023/06/18, 03:05:23",v0.13.0,0,13,false,,true,false,"TimonKunze/Heatwave-Detection,ClimateMatchAcademy/course-content,alexkjames/Ammonyte,fzhu2e/LMRt",,https://github.com/LinkedEarth,linked.earth,"Los Angeles, CA",,,https://avatars.githubusercontent.com/u/17730148?v=4,,,
GT4Py,Library for generating high-performance implementations of stencil kernels for weather and climate modeling from a domain-specific language.,GridTools,https://github.com/GridTools/gt4py.git,github,,Climate Data Processing and Analysis,"2023/10/24, 08:53:42",92,8,37,true,Python,,GridTools,"Python,C++,CMake,Dockerfile",https://GridTools.github.io/gt4py,,"2019/11/05, 09:12:36",1450,GPL-3.0,239,903,"2023/10/17, 12:19:38",123,986,1230,355,8,33,1.5,0.828451882845188,"2023/02/20, 11:50:27",v1.0.1,7,26,false,,false,true,"ofuhrer/HPC4WC,dspwithaheart/pace,stubbiali/ifs-physics-common,stubbiali/py-swes,ai2cm/fv3core,pchakraborty/pace-snapshot,ai2cm/pace,ai2cm/fv3gfs-physics",,https://github.com/GridTools,,,,,https://avatars.githubusercontent.com/u/18595324?v=4,,,
ClimoPy,A succinct toolset for analyzing climate data.,climopy-dev,https://github.com/climopy-dev/climopy.git,github,"python,xarray,xarray-accessor,climate-science,climate-analysis,data-science",Climate Data Processing and Analysis,"2022/06/03, 22:04:21",19,0,3,false,Python,Climopy,climopy-dev,"Python,Shell",https://climopy.readthedocs.io,,"2018/09/04, 22:41:45",1877,MIT,0,576,"2023/10/17, 12:19:38",0,0,0,0,8,0,0,0,,,0,1,false,,false,false,,,https://github.com/climopy-dev,https://climopy.readthedocs.io,,,,https://avatars.githubusercontent.com/u/108030365?v=4,,,
tempestextremes,Extreme weather detection and characterization.,ClimateGlobalChange,https://github.com/ClimateGlobalChange/tempestextremes.git,github,,Climate Data Processing and Analysis,"2023/10/23, 22:20:26",66,0,25,true,HTML,,ClimateGlobalChange,"HTML,C++,R,TeX,Shell,Python,C,Makefile,NCL",,,"2014/10/03, 16:36:59",3309,MIT,71,901,"2023/10/16, 16:39:00",21,3,43,16,9,1,0,0.387706855791962,"2022/01/27, 00:22:27",v2.2.1,0,5,false,,false,false,,,https://github.com/ClimateGlobalChange,,,,,https://avatars.githubusercontent.com/u/6710953?v=4,,,
xmip,Analysis ready CMIP6 data in python the easy way with pangeo tools.,jbusecke,https://github.com/jbusecke/xMIP.git,github,"xgcm,cmip6,climate-analysis,climate-models,analysis-ready-data,preprocessing,cmip6-data,pangeo",Climate Data Processing and Analysis,"2023/10/23, 17:57:32",172,0,37,true,Jupyter Notebook,,,"Jupyter Notebook,Python",https://cmip6-preprocessing.readthedocs.io/en/latest/?badge=latest,",https://zenodo.org/badge/latestdoi/215606850","2019/10/16, 17:33:55",1470,Apache-2.0,32,582,"2023/10/10, 10:28:31",62,190,258,35,15,7,0,0.110874200426439,"2023/01/10, 03:56:15",v0.7.1,0,7,false,,false,false,,,,,,,,,,,
daymetr,Allows for easy downloads of Daymet climate data directly to your R workspace or your computer.,bluegreen-labs,https://github.com/bluegreen-labs/daymetr.git,github,"gridded-data,netcdf,daymet,ornl-daac,climate-data",Climate Data Processing and Analysis,"2023/09/15, 13:47:14",27,0,6,true,R,BlueGreen Labs,bluegreen-labs,R,http://bluegreen-labs.github.io/daymetr/,",https://doi.org/10.1111/2041-210X.12970\n\n##","2016/05/25, 18:21:27",2709,CUSTOM,73,533,"2023/09/15, 13:42:46",2,12,61,14,40,0,0,0.035051546391753,"2023/09/15, 14:50:03",v1.7.1,0,4,false,,false,false,,,https://github.com/bluegreen-labs,http://bluegreenlabs.org,"Melsele, Belgium",,,https://avatars.githubusercontent.com/u/65854203?v=4,,,
ClimSim,An open large-scale dataset for training high-resolution physics emulators in hybrid multi-scale climate simulators.,leap-stc,https://github.com/leap-stc/ClimSim.git,github,,Climate Data Processing and Analysis,"2023/09/29, 19:59:22",31,0,31,true,Jupyter Notebook,LEAP,leap-stc,"Jupyter Notebook,Python,Shell",https://leap-stc.github.io/ClimSim/,",https://arxiv.org/abs/2306.08754","2023/06/01, 23:12:52",146,Apache-2.0,315,315,"2023/08/29, 03:17:08",20,28,44,44,58,1,0.6,0.624203821656051,,,0,7,false,,false,false,,,https://github.com/leap-stc,,United States of America,,,https://avatars.githubusercontent.com/u/90631797?v=4,,,
CLIMaCCF,"Provide an open-source, easy-to-use, and flexible software tool that efficiently calculates spatially and temporally resolved climate impact of aviation emissions by using algorithmic climate change functions.",dlr-pa,https://github.com/dlr-pa/climaccf.git,github,,Climate Data Processing and Analysis,"2023/09/20, 18:56:36",6,0,4,true,Python,DLR Institute of Atmospheric Physics,dlr-pa,"Python,SWIG,Cython,C++,C,JavaScript,Jupyter Notebook,CSS,Smarty,Roff,CMake,HTML,XSLT,Lua,Makefile",,",https://doi.org/10.5281/zenodo.6977272","2022/08/09, 13:57:39",442,LGPL-3.0,19,69,"2023/08/29, 03:17:08",1,0,0,0,58,0,0,0.27027027027027,"2023/07/14, 11:21:16",v0.9.3-rc,0,2,false,,false,false,,,https://github.com/dlr-pa,https://www.dlr.de/pa,"Oberpfaffenhofen, Germany",,,https://avatars.githubusercontent.com/u/58212364?v=4,,,
geomet-climate,Geospatial web services for Canadian climate data.,ECCC-CCCS,https://github.com/ECCC-CCCS/geomet-climate.git,github,"climate,cmip5,ahccd,cangrd,downscale,cansips",Climate Data Processing and Analysis,"2023/08/10, 13:55:44",19,0,2,true,Python,Canadian Centre for Climate Services,ECCC-CCCS,"Python,Shell,Dockerfile",https://climate-change.canada.ca/climate-data,,"2018/06/27, 14:33:31",1946,GPL-3.0,21,95,"2023/08/10, 13:55:45",3,67,68,20,76,1,0,0.494252873563218,,,0,6,false,,false,false,,,https://github.com/ECCC-CCCS,https://canada.ca/climate-services,,,,https://avatars.githubusercontent.com/u/40633470?v=4,,,
gecevar,Contains functions for downloading climate and environmental data from open and free online datasets for any region of the world.,ghislainv,https://github.com/ghislainv/gecevar.git,github,"r,climate,species-distribution-models,environment-variables",Climate Data Processing and Analysis,"2023/10/06, 14:50:09",7,0,6,true,R,,,R,https://ecology.ghislainv.fr/gecevar,",https://doi.org/10.5281/zenodo.3253460","2022/09/30, 12:25:41",390,GPL-3.0,119,145,"2023/03/02, 03:19:11",0,0,1,1,238,0,0,0.629370629370629,,,0,4,false,,true,true,,,,,,,,,,,
weatherOz,Aims to facilitate access and download weather and climate data for Australia from Australian data sources.,DPIRD-FSI,https://github.com/DPIRD-FSI/weatherOz.git,github,"australia,rstats,weather,climate,api-client,data,weather-api,weather-forecast,rainfall,r",Climate Data Processing and Analysis,"2023/10/25, 01:55:50",15,0,15,true,R,DPIRD Farming Systems Innovation,DPIRD-FSI,"R,TeX",https://dpird-fsi.github.io/weatherOz/,",https://zenodo.org/badge/latestdoi/613750527,https://doi.org/10.1016/S1364-8152(01)00008-1","2023/03/14, 07:42:26",225,GPL-3.0,1082,1201,"2023/09/16, 11:40:53",2,5,40,40,39,0,0,0.072080291970803,"2023/07/28, 03:32:37",v0.0.1,0,4,false,,true,true,,,https://github.com/DPIRD-FSI,https://dpird.wa.gov.au/,Australia,,,https://avatars.githubusercontent.com/u/99000843?v=4,,,
Climate Data Rescue,"This application seeks to aid in the digitization of paper records through the crowd-sourced transcription of scanned image files, particularly documents ill-suited for Optical Character Recognition.",open-data-rescue,https://github.com/open-data-rescue/climate-data-rescue.git,github,"transcription,data-rescue,archives,digitization,citizen-science,hacktoberfest,climate,community,science",Climate Data Processing and Analysis,"2023/07/12, 12:41:38",13,0,4,true,Ruby,Open Data Rescue,open-data-rescue,"Ruby,JavaScript,HTML,Slim,SCSS,Vue,Shell",https://citsci.geog.mcgill.ca,,"2015/02/17, 21:28:55",3172,MIT,320,2038,"2023/10/13, 10:56:17",20,670,773,315,12,7,0,0.689526184538653,"2023/06/13, 12:35:00",v2.2.5,0,17,false,,false,false,,,https://github.com/open-data-rescue,https://citsci.geog.mcgill.ca/,"Montreal, Quebec, Canada",,,https://avatars.githubusercontent.com/u/52838926?v=4,,,
Finch,A Web Processing Service for Climate Indicators.,bird-house,https://github.com/bird-house/finch.git,github,"climate,indices,xarray,xclim,wps,ogc",Climate Data Processing and Analysis,"2023/10/25, 15:15:39",10,0,0,true,Python,,bird-house,"Python,Makefile,Dockerfile",https://finch.readthedocs.io/en/latest/,,"2018/04/16, 12:24:21",2018,Apache-2.0,240,1273,"2023/10/25, 14:58:54",16,188,296,53,0,1,0.8,0.748091603053435,"2023/08/23, 16:36:14",v0.11.3,0,13,false,,false,true,,,https://github.com/bird-house,http://bird-house.github.io/,,,,https://avatars.githubusercontent.com/u/8569188?v=4,,,
era5cli,Command Line Interface to download ERA5 from Copernicus Climate Data Service.,eWaterCycle,https://github.com/eWaterCycle/era5cli.git,github,,Climate Data Processing and Analysis,"2023/07/26, 10:46:47",36,0,24,true,Python,,eWaterCycle,Python,https://era5cli.readthedocs.io/,",https://doi.org/10.5281/zenodo.3252665","2019/02/19, 10:10:30",1709,Apache-2.0,32,355,"2023/07/26, 10:47:10",10,87,148,45,91,0,1.5,0.670411985018727,"2023/06/30, 12:41:19",v1.4.1,0,13,false,,false,true,,,https://github.com/eWaterCycle,http://www.ewatercycle.org,,,,https://avatars.githubusercontent.com/u/12843269?v=4,,,
Sacpy,"An effecient Statistical Analysis tool (e.g. regression, EOF, MCA) for Climate and Meteorology data.",ZiluM,https://github.com/ZiluM/sacpy.git,github,,Climate Data Processing and Analysis,"2023/10/06, 03:51:33",39,0,21,true,Python,,,Python,,,"2022/07/22, 13:48:34",460,MIT,37,37,"2023/05/20, 03:34:03",2,0,2,2,159,0,0,0,"2022/08/01, 14:10:19",sacpy_0.0.13,0,1,false,,false,false,,,,,,,,,,,
SpatIndex,This R package provides a simple way of computing spatially-distributed drought and extreme indices.,obaezvil,https://github.com/obaezvil/SpatIndex.git,github,,Climate Data Processing and Analysis,"2023/03/06, 13:12:19",10,0,8,true,R,,,R,,,"2022/04/20, 07:59:17",553,MIT,65,149,"2023/05/18, 12:53:38",0,0,3,3,160,0,0,0,,,0,1,false,,false,false,,,,,,,,,,,
s2spy,A high-level python package integrating expert knowledge and artificial intelligence to boost (sub) seasonal forecasting.,AI4S2S,https://github.com/AI4S2S/s2spy.git,github,,Climate Data Processing and Analysis,"2023/09/14, 10:37:09",14,0,5,true,Python,,AI4S2S,"Python,Shell",https://ai4s2s.readthedocs.io/,",https://doi.org/10.5281/zenodo.7708338,https://doi.org/10.5281/zenodo.7708338","2022/05/12, 13:02:53",531,Apache-2.0,103,533,"2023/09/14, 10:37:12",14,83,139,57,41,0,3.9,0.579918032786885,"2023/09/14, 10:54:10",0.4.0,0,5,false,,false,false,,,https://github.com/AI4S2S,,,,,https://avatars.githubusercontent.com/u/102533890?v=4,,,
xscen,"A climate change scenario-building analysis framework, built with Intake-esm catalogs and xarray-based packages such as xclim and xESMF.",Ouranosinc,https://github.com/Ouranosinc/xscen.git,github,,Climate Data Processing and Analysis,"2023/10/16, 19:43:13",11,1,9,true,Python,Ouranos inc.,Ouranosinc,"Python,Makefile",,,"2022/06/02, 19:59:19",510,Apache-2.0,1086,1706,"2023/10/10, 14:00:45",29,179,247,174,15,4,2.1,0.692604006163328,"2023/08/23, 19:11:05",v0.7.1,0,8,false,,true,true,hydrologie/xhydro,,https://github.com/Ouranosinc,www.ouranos.ca,Canada,,,https://avatars.githubusercontent.com/u/1696763?v=4,,,
w2w,A WUDAPT-to-WRF python tool that injects World Urban Database and Access Portal Tools (WUDAPT)'s  Local Climate Zone information into WRF.,matthiasdemuzere,https://github.com/matthiasdemuzere/w2w.git,github,,Climate Data Processing and Analysis,"2023/06/06, 12:26:27",33,0,9,true,Jupyter Notebook,,,"Jupyter Notebook,Python,TeX",,",https://doi.org/10.21105/joss.04432,https://doi.org/10.1371/journal.pone.0214474,https://doi.org/10.1038/s41597-020-00605-z,https://doi.org/10.3389/fenvs.2021.637455,https://doi.org/10.1016/j.uclim.2016.04.001,http://doi.org/10.1175/BAMS-D-11-00019.1,http://doi.org/10.1002/joc.3746,https://doi.org/10.1016/j.uclim.2020.100584,https://doi.org/10.21105/joss.04432","2021/06/10, 14:30:26",867,MIT,16,299,"2023/05/31, 16:06:48",5,57,116,24,147,2,1.1,0.463878326996198,"2023/01/02, 16:57:27",0.5.0,0,7,false,,false,false,,,,,,,,,,,
