,project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update,project_age_in_years,activity,community,size,total_score
1021,gwells,Groundwater Wells and Aquifers application for the Ministry of Environment in British Columbia.,bcgov,https://github.com/bcgov/gwells.git,github,"bcgov-csnr,django,vuejs,groundwater-data,env",Water Supply,"2022/08/15, 20:52:17",26.0,0.0,3.0,True,Python,Province of British Columbia,bcgov,"Python,Vue,JavaScript,Groovy,Shell,HTML,SCSS,Dockerfile,Makefile,CSS",https://apps.nrs.gov.bc.ca/gwells/,,"2017/02/28, 17:22:23",2014.0,Apache-2.0,17.0,8553.0,"2022/08/15, 20:52:18",39.0,1804.0,1826.0,22.0,20.0,6.0,1.3,0.7066510303233373,"2019/04/05, 00:06:45",v1.54.0,0.0,54.0,False,,True,False,,,https://github.com/bcgov,https://github.com/bcgov/BC-Policy-Framework-For-GitHub,Canada,,,https://avatars.githubusercontent.com/u/916280?v=4,,,,5.517808219178082,1.6252598752598753,2.748960498960499,3.8331600831600827,0.800454666164323
1022,waterquality,A package designed to detect and quantify water quality and cyanobacterial harmful algal bloom (CHABs) from remotely sensed imagery.,RAJohansen,https://github.com/RAJohansen/waterquality.git,github,"water-quality,algal-bloom,algorithms,sentinel-2,landsat-8,meris,olci,modis,remote-sensing",Water Supply,"2022/08/17, 19:10:56",31.0,0.0,4.0,True,R,,,R,https://rajohansen.github.io/waterquality/,,"2017/11/29, 19:57:14",1740.0,CUSTOM,27.0,314.0,"2022/02/07, 16:11:07",3.0,0.0,14.0,2.0,209.0,0.0,0.0,0.4205607476635514,"2022/02/09, 16:56:36",v0.3.0,0.0,2.0,False,,False,False,,,,,,,,,,,,4.767123287671233,2.055093555093555,0.9677754677754677,0.683991683991684,0.3818795675070001
1023,QGEP,A waste-water application based on QGIS in compliance with SIA-405.,qgep,https://github.com/QGEP/QGEP.git,github,"qgis,wastewater,gis,postgis,gep,vsa-dss,sia405,abwasser,datenmanagement,kataster,leitungskataster,werkinformationen,kanalfernsehen,kek,vsa-kek,sewerpipe,qgep,teksi",Water Supply,"2022/06/23, 08:20:50",42.0,0.0,3.0,True,QML,TEKSI wastewater module (Project QGEP),QGEP,"QML,Perl,Shell,Python,Dockerfile",https://www.teksi.ch,,"2011/12/12, 08:41:57",3919.0,CUSTOM,9.0,777.0,"2022/07/04, 06:49:09",163.0,116.0,557.0,26.0,62.0,0.0,0.5,0.3267045454545454,"2021/08/25, 13:34:31",v9.0.5,0.0,13.0,False,,False,False,,,https://github.com/QGEP,https://qgep.github.io/docs/,Switzerland,,,https://avatars.githubusercontent.com/u/12323993?v=4,,,,10.736986301369862,1.949064449064449,1.8976091476091477,2.7858627858627862,0.6510724829967679
1024,PooPyLab_Project,A biological wastewater treatment software.,toogad,https://github.com/toogad/PooPyLab_Project.git,github,"simulation,python,wastewater,environmental-engineering,process-flow-diagram",Water Supply,"2022/07/30, 03:33:43",35.0,0.0,8.0,True,Python,,,Python,,,"2014/10/31, 00:34:45",2866.0,GPL-3.0,52.0,362.0,"2022/01/23, 17:33:26",0.0,6.0,10.0,5.0,224.0,0.0,0.0,0.0060975609756097,,,0.0,2.0,False,,False,False,,,,,,,,,,,,7.852054794520548,1.822765072765073,0.4677754677754678,0.8705821205821206,0.31677233868579296
1025,aguaclara,A Python package for designing and performing research on AguaClara water treatment plants.,AguaClara,https://github.com/AguaClara/aguaclara.git,github,"aguaclara,python,water-treatment",Water Supply,"2021/05/09, 14:56:01",13.0,2.0,4.0,True,Python,AguaClara,AguaClara,Python,https://aguaclara.github.io/aguaclara/,,"2017/05/30, 17:35:36",1923.0,MIT,0.0,896.0,"2021/09/08, 02:45:15",18.0,140.0,303.0,24.0,362.0,7.0,0.1,0.8083333333333333,"2021/04/06, 01:55:57",v0.3.3,0.0,27.0,True,"github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,otechie,custom",False,False,"AguaClara/aide_design_specs,AguaClara/aide_validation",,https://github.com/AguaClara,http://aguaclara.cornell.edu/,"Ithaca, NY",,,https://avatars.githubusercontent.com/u/19206983?v=4,,,,5.2684931506849315,2.002079002079002,2.3222453222453225,2.9241164241164244,0.7160089220284616
1027,EPANET,The Water Distribution System Hydraulic and Water Quality Analysis Toolkit.,OpenWaterAnalytics,https://github.com/OpenWaterAnalytics/EPANET.git,github,"water-distribution,environmental-engineering,hydraulics",Water Supply,"2022/08/23, 12:55:50",181.0,0.0,31.0,True,C,Open Water Analytics,OpenWaterAnalytics,"C,C++,C#,VBA,Visual Basic .NET,CMake,Pascal,Python,Batchfile,Shell",,,"2014/09/18, 00:04:36",2909.0,MIT,48.0,1282.0,"2022/08/23, 12:55:51",41.0,315.0,658.0,76.0,12.0,3.0,0.3,0.5369897959183674,"2019/12/10, 15:25:39",v2.2,0.0,25.0,False,,True,False,,,https://github.com/OpenWaterAnalytics,http://wateranalytics.org,,,,https://avatars.githubusercontent.com/u/2392819?v=4,,,,7.96986301369863,1.9303534303534304,2.1943866943866945,3.23024948024948,0.7196580105687803
1028,pyswmm,Python Wrapper for Stormwater Management Model.,OpenWaterAnalytics,https://github.com/OpenWaterAnalytics/pyswmm.git,github,"swmm5,hydraulic-modeling,stormwater,hydrology-stormwater-analysis,python,swmm",Water Supply,"2022/08/20, 17:11:57",182.0,12.0,44.0,True,Python,Open Water Analytics,OpenWaterAnalytics,"Python,TeX,Shell",,",https://doi.org/10.21105/joss.02292\n\nBuild,https://doi.org/10.21105/joss.02292\n","2014/05/12, 13:30:03",3037.0,CUSTOM,57.0,804.0,"2022/08/30, 10:22:49",26.0,116.0,304.0,69.0,5.0,0.0,0.8,0.5352112676056338,"2022/08/22, 01:05:28",v1.2.0,0.0,15.0,False,,False,False,"kLabUM/StormReactor,oferst13/OOP_no_MPC,sifiso-ncube/sifiso-ncube.github.io,oferst13/Concept-Controlled-Release,grasbrook-cityscope/swimdock,puruckertom/stelman_urban_pesticides,puruckertom/chelsvig_urban_pesticides,mbjjo/NOAH,kLabUM/pystorms,midnighteuler/vera,kLabUM/rl-storm-control,OpenWaterAnalytics/pyswmm",,https://github.com/OpenWaterAnalytics,http://wateranalytics.org,,,,https://avatars.githubusercontent.com/u/2392819?v=4,,,,8.32054794520548,2.435031185031185,2.255197505197505,2.745841995841996,0.739015593863964
1029,SELEN,"An open source Fortran code for the numerical solution of the Sea Level Equation for a spherical, layered, rotating earth with viscoelastic rheology.",geodynamics,https://github.com/geodynamics/selen.git,github,,Water Supply,"2022/03/28, 20:08:23",14.0,0.0,4.0,True,Fortran,Computational Infrastructure for Geodynamics,geodynamics,"Fortran,Shell,Makefile,C++,Dockerfile",http://geodynamics.org/cig/software/selen/,,"2013/02/02, 01:57:52",3502.0,BSD-3-Clause,4.0,137.0,"2022/03/28, 20:08:27",0.0,4.0,7.0,2.0,160.0,0.0,0.5,0.3983739837398373,"2019/10/28, 10:47:03",v4.0-beta.3,0.0,5.0,False,,False,False,,,https://github.com/geodynamics,https://www.geodynamics.org/,,,,https://avatars.githubusercontent.com/u/4052461?v=4,,,,9.594520547945205,1.4677754677754677,1.6408523908523909,0.8201663201663201,0.4073968406576994
1030,rivamap,An Automated River Analysis and Mapping Engine.,isikdogan,https://github.com/isikdogan/rivamap.git,github,"river,river-networks,mapping,automated-river-analysis",Water Supply,"2020/04/06, 04:57:39",58.0,2.0,7.0,True,Python,,,Python,,,"2015/10/06, 18:35:53",2525.0,BSD-3-Clause,0.0,76.0,"2020/04/06, 04:58:38",2.0,2.0,5.0,1.0,882.0,0.0,0.0,0.1830985915492957,"2016/05/06, 06:39:46",1.0,0.0,2.0,False,,False,False,"zsylvester/channelmapper,evan-greenbrg/BarWidth",,,,,,,,,,,6.917808219178082,1.430873180873181,0.7234927234927235,0.43295218295218296,0.2678638612293725
1031,PyGnome,It is designed to support oil and other hazardous material spills in the coastal environment.,NOAA-ORR-ERD,https://github.com/NOAA-ORR-ERD/PyGnome.git,github,,Water Supply,"2022/08/25, 22:15:46",36.0,0.0,2.0,True,C,NOAA-ORR-ERD,NOAA-ORR-ERD,"C,C++,R,Python,Jupyter Notebook,Roff,Cython,Shell,Makefile,MATLAB",https://gnome.orr.noaa.gov/doc/pygnome/index.html,,"2013/08/30, 18:00:57",3292.0,BSD-3-Clause,364.0,7372.0,"2022/05/22, 22:32:32",69.0,11.0,58.0,19.0,105.0,2.0,0.4,0.6434077079107505,"2021/06/16, 00:30:43",v1.0.0,0.0,16.0,False,,False,False,,,https://github.com/NOAA-ORR-ERD,response.restoration.noaa.gov,"Seattle, WA",,,https://avatars.githubusercontent.com/u/4809476?v=4,,,,9.01917808219178,2.5472972972972974,2.2806652806652807,2.375779625779626,0.7227506150499136
1034,AED2,"A community-driven library of modules and algorithms for simulation of ""aquatic ecodynamics"": water quality, aquatic biogeochemsitry, biotic habitat and aquatic ecosystem dynamics.",AquaticEcoDynamics,https://github.com/AquaticEcoDynamics/libaed2.git,github,"aem,water,quality,aquatic,ecology,lakes,estuaries,phytoplankton,nutrients,sediment",Water Supply,"2022/05/15, 01:01:20",11.0,0.0,2.0,True,Fortran,Aquatic EcoDynamics research group,AquaticEcoDynamics,"Fortran,Makefile,C",http://aquatic.science.uwa.edu.au/research/models/AED/,,"2016/01/25, 06:07:04",2414.0,GPL-3.0,3.0,116.0,"2020/10/12, 02:29:36",13.0,4.0,7.0,0.0,693.0,1.0,0.0,0.4499999999999999,"2019/01/13, 03:57:03",v1.3.0,0.0,5.0,False,,False,False,,,https://github.com/AquaticEcoDynamics,aquatic.science.uwa.edu.au,"Perth, Australia",,,https://avatars.githubusercontent.com/u/16325047?v=4,,,,6.6136986301369864,1.4823284823284824,1.2364864864864864,0.7926195426195426,0.36108607444807506
1036,wqbc,An R package for water quality thresholds and index calculation for British Columbia.,bcgov,https://github.com/bcgov/wqbc.git,github,"r-package,rstats,env,r,data-science",Water Supply,"2022/02/15, 01:05:45",16.0,0.0,2.0,True,R,Province of British Columbia,bcgov,"R,TeX",http://bcgov.github.io/wqbc/,,"2014/12/16, 03:26:57",2820.0,Apache-2.0,1.0,781.0,"2022/02/09, 00:51:15",18.0,56.0,149.0,1.0,208.0,1.0,0.5,0.4208273894436519,"2017/05/30, 23:13:21",v0.3.1,0.0,9.0,False,,True,True,,,https://github.com/bcgov,https://github.com/bcgov/BC-Policy-Framework-For-GitHub,Canada,,,https://avatars.githubusercontent.com/u/916280?v=4,,,,7.726027397260274,1.319126819126819,1.877858627858628,2.2785862785862783,0.5403331875712377
1037,Model My Watershed,"A watershed-modeling web app for citizens, conservation practitioners, municipal decision-makers, educators, and students.",WikiWatershed,https://github.com/WikiWatershed/model-my-watershed.git,github,"civic-apps-team,watersheds,hydrology,stormwater",Water Supply,"2022/07/26, 19:50:03",45.0,0.0,6.0,True,JavaScript,WikiWatershed,WikiWatershed,"JavaScript,HTML,Python,SCSS,Shell,CartoCSS,Jinja,Ruby",https://modelmywatershed.org,,"2015/03/23, 16:02:55",2722.0,Apache-2.0,265.0,4618.0,"2022/08/04, 18:32:55",327.0,1429.0,3232.0,125.0,31.0,1.0,1.9,0.2818455366098295,"2022/03/10, 15:25:14",1.33.5,0.0,25.0,False,,False,False,,,https://github.com/WikiWatershed,http://wikiwatershed.org,,,,https://avatars.githubusercontent.com/u/8520008?v=4,,,,7.457534246575342,2.741164241164241,2.226091476091476,3.6902286902286905,0.846780182962823
1039,CDE,Facilitates searching and download of the Water Framework Directive reporting data for all waterbodies from the EA website.,ropensci,https://github.com/ropensci/cde.git,github,,Water Supply,"2022/05/03, 20:18:28",5.0,0.0,0.0,True,R,rOpenSci,ropensci,"R,TeX",https://docs.ropensci.org/cde,",https://zenodo.org/badge/latestdoi/92712854","2017/05/29, 06:30:28",1924.0,MIT,14.0,284.0,"2020/02/06, 13:44:36",3.0,2.0,24.0,0.0,941.0,0.0,0.0,0.0108695652173913,"2019/06/29, 20:00:53",0.4.1,0.0,4.0,False,,False,True,,,https://github.com/ropensci,https://ropensci.org/,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/1200269?v=4,,,,5.271232876712329,1.672037422037422,0.6398128898128899,0.9833679833679835,0.32974572090566173
1040,pyGSFLOW,A set of Python modules to run the GSFLOW integrated hydrologic model program.,pygsflow,https://github.com/pygsflow/pygsflow.git,github,"gsflow,modflow,pygsflow,prms,groundwater,surface-water,usgs,python,itegrated-modeling,groundwater-modelling",Water Supply,"2022/08/31, 19:14:01",20.0,0.0,9.0,True,Python,pyGSFLOW,pygsflow,"Python,TeX",https://pygsflow.github.io/pygsflowdocs/,",https://doi.org/10.21105/joss.03852,https://doi.org/10.3389/feart.2022.907533,https://doi.org/10.3389/feart.2022.907533,https://doi.org/10.21105/joss.03852,https://doi.org/10.5066/P9NPZ5AD,https://doi.org/10.5066/P9NPZ5AD","2019/02/14, 18:00:24",1298.0,Unlicense,111.0,112.0,"2022/08/17, 15:15:02",3.0,12.0,32.0,22.0,18.0,1.0,0.1,0.0095238095238094,"2022/05/27, 19:47:03",1.1.0,0.0,2.0,False,,True,True,,,https://github.com/pygsflow,,,,,https://avatars.githubusercontent.com/u/47640617?v=4,,,,3.5561643835616437,2.353950103950104,0.7318087318087318,0.8643451143451144,0.401749637183336
1041,bcgroundwater,An R package to facilitate analysis and visualization of groundwater data from the British Columbia groundwater observation well network.,bcgov,https://github.com/bcgov/bcgroundwater.git,github,"env,rstats,r,data-science",Water Supply,"2020/12/16, 23:28:55",18.0,0.0,2.0,True,R,Province of British Columbia,bcgov,"R,Makefile",,,"2015/03/13, 20:46:25",2732.0,Apache-2.0,0.0,256.0,"2022/01/10, 04:57:51",3.0,14.0,31.0,1.0,238.0,0.0,2.0,0.5021097046413502,"2018/07/27, 22:39:39",v1.1,0.0,6.0,False,,True,True,,,https://github.com/bcgov,https://github.com/bcgov/BC-Policy-Framework-For-GitHub,Canada,,,https://avatars.githubusercontent.com/u/916280?v=4,,,,7.484931506849315,1.3066528066528067,2.074844074844075,1.3362785862785862,0.48247660446812995
1042,GSFLOW-GRASS,"Generates inputs for and runs the coupled groundwater-surface water model ""GSFLOW"".",UMN-Hydro,https://github.com/UMN-Hydro/GSFLOW-GRASS.git,github,"hydrologic-modeling,hydrology,grass,gis",Water Supply,"2022/01/11, 05:31:47",25.0,0.0,4.0,True,Python,,UMN-Hydro,"Python,HTML,Shell,Dockerfile,Batchfile,Makefile",,,"2017/11/06, 04:19:41",1764.0,GPL-3.0,3.0,518.0,"2022/01/11, 05:31:48",10.0,3.0,14.0,3.0,236.0,0.0,0.0,0.2241758241758241,"2019/04/28, 16:56:42",v1.1.0,0.0,2.0,False,,False,False,,,https://github.com/UMN-Hydro,,,,,https://avatars.githubusercontent.com/u/16745966?v=4,,,,4.832876712328767,1.5686070686070686,0.7567567567567568,0.9064449064449065,0.3256299128011423
1043,GWHAT,"A free, open source, and cross-platform interactive computer program whose main focus is the interpretation of observation well hydrographs.",jnsebgosselin,https://github.com/jnsebgosselin/gwhat.git,github,"groundwater-recharge,well-hydrograph,soil-water-balance,hydrographs",Water Supply,"2022/08/07, 15:09:38",22.0,0.0,4.0,True,Python,,,"Python,Cython,Batchfile",,,"2014/12/13, 05:06:23",2823.0,GPL-3.0,291.0,2691.0,"2022/08/07, 15:09:39",21.0,300.0,412.0,40.0,28.0,2.0,0.0,0.0004158004158003,"2022/08/07, 15:10:43",gwhat-0.5.2,0.0,2.0,False,,False,False,,,,,,,,,,,,7.734246575342466,2.8165280665280665,0.4480249480249481,2.5717255717255716,0.5610064331391618
1045,Long-term Trends in Groundwater Levels in B.C.,R scripts for an indicator on long-term trends in groundwater levels in British Columbia published on Environmental Reporting British Columbia.,bcgov,https://github.com/bcgov/groundwater-levels-indicator.git,github,"env,soe,rstats,r,data-science",Water Supply,"2020/12/16, 23:16:53",16.0,0.0,0.0,True,R,Province of British Columbia,bcgov,"R,CSS,TeX",,,"2015/03/13, 20:47:17",2732.0,Apache-2.0,0.0,218.0,"2022/01/10, 04:57:30",3.0,5.0,16.0,1.0,238.0,0.0,0.6,0.4146341463414634,,,0.0,5.0,False,,True,True,,,https://github.com/bcgov,https://github.com/bcgov/BC-Policy-Framework-For-GitHub,Canada,,,https://avatars.githubusercontent.com/u/916280?v=4,,,,7.484931506849315,1.1450103950103951,1.6824324324324325,1.021829521829522,0.3950439311829516
1047,canwqdata,An R package to download open water quality data from Environment and Climate Change Canada's National Long-term Water Quality Monitoring Data.,bcgov,https://github.com/bcgov/canwqdata.git,github,"rstats,rlang,r-package,env,r,data-science",Water Supply,"2022/02/28, 23:46:19",11.0,0.0,0.0,True,R,Province of British Columbia,bcgov,R,,,"2018/01/23, 19:51:03",1685.0,Apache-2.0,7.0,85.0,"2022/02/28, 23:42:32",1.0,3.0,7.0,3.0,188.0,0.0,0.0,0.073170731707317,,,0.0,4.0,False,,True,True,,,https://github.com/bcgov,https://github.com/bcgov/BC-Policy-Framework-For-GitHub,Canada,,,https://avatars.githubusercontent.com/u/916280?v=4,,,,4.616438356164384,1.4054054054054053,0.7567567567567568,0.6496881496881497,0.287044576120478
1048,HASP,Hydrologic AnalySis Package.,USGS-R,https://github.com/USGS-R/HASP.git,github,"rstats,r,r-package,groundwater-level,groundwater",Water Supply,"2022/09/02, 19:38:29",9.0,0.0,1.0,True,R,USGS-R,USGS-R,"R,CSS,HTML",https://usgs-r.github.io/HASP,,"2020/04/15, 12:58:27",872.0,CUSTOM,126.0,492.0,"2022/09/02, 19:38:29",2.0,44.0,76.0,20.0,2.0,0.0,0.0,0.0512820512820513,,,0.0,2.0,False,,False,False,,,https://github.com/USGS-R,https://owi.usgs.gov/R/,,,,https://avatars.githubusercontent.com/u/3188813?v=4,,,,2.389041095890411,1.4334719334719335,0.5738045738045738,1.5280665280665282,0.3427770983644978
1049,CSHShydRology,This is a collection of R functions used by the Canadian Association Society for Hydrological Sciences.,CSHS-CWRA,https://github.com/CSHS-CWRA/CSHShydRology.git,github,,Water Supply,"2022/08/31, 22:24:11",33.0,0.0,5.0,True,R,Canadian Society for Hydrological Sciences,CSHS-CWRA,R,,,"2017/10/11, 02:50:21",1790.0,AGPL-3.0,192.0,326.0,"2022/08/03, 21:37:23",3.0,76.0,92.0,48.0,32.0,1.0,0.1,0.3193916349809885,"2019/11/29, 18:41:26",1.1.0,0.0,5.0,False,,True,True,,,https://github.com/CSHS-CWRA,https://cwra.org/en/branches/affiliates/cshs-a,,,,https://avatars.githubusercontent.com/u/38532892?v=4,,,,4.904109589041096,2.235966735966736,1.3347193347193347,1.816008316008316,0.5367712537687152
1050,Liquid Prep,Offers an end-to-end solution for farmers looking to optimize their water usage; especially during times of drought.,Call-for-Code,https://github.com/Call-for-Code/Liquid-Prep.git,github,,Water Supply,"2022/01/31, 18:15:12",2.0,0.0,2.0,True,,Call for Code® with The Linux Foundation,Call-for-Code,,,,"2022/01/28, 14:43:08",219.0,Apache-2.0,4.0,4.0,"2022/08/03, 21:37:23",0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,,0.0,1.0,False,,False,True,,,https://github.com/Call-for-Code,https://developer.ibm.com/callforcode/,179 nations and growing,,,https://avatars.githubusercontent.com/u/38950415?v=4,,,,0.6,0.814968814968815,0.3123700623700624,0.09563409563409564,0.128724157331117
1051,flopy,"A Python package to create, run, and post-process MODFLOW-based models.",modflowpy,https://github.com/modflowpy/flopy.git,github,"python,modeling,plotting",Water Supply,"2022/09/02, 20:07:23",369.0,0.0,81.0,True,Python,,modflowpy,"Python,Batchfile,Makefile,CSS,Shell",https://flopy.readthedocs.io,",https://doi.org/10.1111/gwat.12413,https://doi.org/10.5066/F7BK19FH,https://doi.org/10.5066/F7BK19FH","2014/12/14, 16:50:55",2821.0,CUSTOM,139.0,3531.0,"2022/09/02, 14:08:43",21.0,795.0,1455.0,273.0,2.0,2.0,1.1,0.7134582623509369,"2022/03/09, 02:36:46",3.3.5,0.0,49.0,False,,True,True,,,https://github.com/modflowpy,,,,,https://avatars.githubusercontent.com/u/10146746?v=4,,,,7.728767123287671,2.335239085239085,2.7136174636174637,3.688669438669439,0.8589371461123955
1052,PCRaster,A collection of tools and software libraries tailored to the construction of spatio-temporal environmental models.,pcraster,https://github.com/pcraster/pcraster.git,github,"earth-science,simulation,spatio-temporal-modeling,hydrology,modflow,python,cpp",Water Supply,"2022/09/01, 13:54:33",65.0,0.0,9.0,True,C++,PCRaster,pcraster,"C++,Fortran,C,Python,CMake,GAP,XSLT,Lex,Shell,HTML,Tcl,AMPL,C#,Batchfile,Makefile,SourcePawn,POV-Ray SDL,NASL,Awk,Pawn",http://www.pcraster.eu,,"2015/06/30, 14:09:52",2623.0,GPL-3.0,156.0,1118.0,"2022/08/22, 13:29:49",83.0,2.0,280.0,20.0,13.0,0.0,0.0,0.244311377245509,,,0.0,3.0,False,,False,True,,,https://github.com/pcraster,http://www.pcraster.eu,"Utrecht, Netherlands",,,https://avatars.githubusercontent.com/u/10530850?v=4,,,,7.186301369863013,1.7333679833679834,0.8565488565488566,1.7125779625779625,0.4215175130967757
1053,Echopype,A package built to enable interoperability and scalability in ocean sonar data processing.,OSOceanAcoustics,https://github.com/OSOceanAcoustics/echopype.git,github,"ocean,acoustics,echosounder,sonar,netcdf,ek60,azfp,xarray,ek80,zarr",Water Supply,"2022/08/22, 23:24:18",63.0,0.0,20.0,True,Python,Open-Source Ocean Acoustics,OSOceanAcoustics,"Python,CSS,Jinja,HTML,Dockerfile",https://echopype.readthedocs.io/,",https://doi.org/10.5281/zenodo.3906999","2018/08/26, 00:59:09",1471.0,Apache-2.0,258.0,2040.0,"2022/08/29, 15:25:25",78.0,474.0,712.0,341.0,6.0,2.0,1.1,0.5626269465132024,"2022/08/13, 20:56:26",v0.6.2,1.0,21.0,False,,False,False,,,https://github.com/OSOceanAcoustics,,,,,https://avatars.githubusercontent.com/u/42682187?v=4,,,,4.03013698630137,2.8908523908523907,2.4241164241164244,3.3466735966735968,0.856090779704969
